Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2015/16,2016-02-14,6,Arsenal,Leicester,HomeWin,AwayWin,2,0,24,6,11,9,4,0,1,1,7,3,1,10,3,1
2015/16,2016-02-14,31,"Aston 
Villa",Liverpool,AwayWin,AwayWin,0,0,6,1,0,10,3,0,6,2,11,9,6,9,1,0
2015/16,2016-02-14,3,"Man 
City",Tottenham,AwayWin,Draw,1,0,19,4,7,12,1,0,2,0,6,3,1,17,3,0
2015/16,2016-02-27,31,Leicester,Norwich,HomeWin,Draw,1,0,13,3,3,9,0,0,0,0,9,1,4,11,2,0
2015/16,2016-02-27,6,Southampton,Chelsea,AwayWin,HomeWin,1,1,7,2,7,10,3,0,2,0,16,4,8,11,1,0
2015/16,2016-02-27,11,Stoke,"Aston 
Villa",HomeWin,Draw,2,0,11,3,11,7,0,0,1,0,5,1,0,15,3,0
2015/16,2016-02-27,35,Watford,Bournemouth,Draw,Draw,0,0,14,1,4,14,3,0,0,0,11,3,5,17,1,0
2015/16,2016-02-27,27,West Brom,"Crystal 
Palace",HomeWin,HomeWin,3,3,11,5,3,14,2,0,2,0,15,2,6,16,2,0
2015/16,2016-02-27,23,"West 
Ham",Sunderland,HomeWin,HomeWin,1,1,9,3,5,11,1,0,0,0,13,4,6,9,0,0
2015/16,2016-02-28,8,Tottenham,Swansea,HomeWin,AwayWin,2,0,34,14,7,11,2,0,1,1,10,4,7,14,3,0
2015/16,2016-02-28,25,"Man 
United",Arsenal,HomeWin,HomeWin,3,2,7,5,2,21,4,0,2,1,13,5,3,15,3,0
2015/16,2016-03-01,24,"Aston 
Villa",Everton,AwayWin,AwayWin,1,0,14,5,9,8,3,0,3,2,10,7,8,7,1,0
2015/16,2016-03-01,23,Bournemouth,Southampton,HomeWin,HomeWin,2,1,9,4,10,11,0,0,0,0,6,1,2,18,0,0
2015/16,2016-03-01,3,Leicester,"West 
Brom",Draw,HomeWin,2,2,22,5,11,10,0,0,2,1,11,3,3,8,2,0
2015/16,2016-03-01,15,Norwich,Chelsea,AwayWin,AwayWin,1,0,13,2,4,17,3,0,2,2,10,2,4,5,2,0
2015/16,2016-03-01,35,Sunderland,"Crystal 
Palace",Draw,HomeWin,2,1,17,6,4,11,1,0,2,0,13,5,5,14,1,0
2015/16,2016-03-02,18,Arsenal,Swansea,AwayWin,Draw,1,1,18,4,7,8,0,0,2,1,11,2,3,11,2,0
2015/16,2016-03-02,6,Liverpool,"Man 
City",HomeWin,HomeWin,3,2,11,7,3,14,0,0,0,0,4,2,2,14,1,0
2015/16,2016-03-02,8,"Man 
United",Watford,HomeWin,Draw,1,0,14,3,9,7,1,0,0,0,13,3,7,17,2,0
2015/16,2016-03-02,31,Stoke,Newcastle,HomeWin,Draw,1,0,9,2,5,11,1,0,0,0,5,3,2,6,0,0
2015/16,2016-03-02,32,"West 
Ham",Tottenham,HomeWin,HomeWin,1,1,14,3,6,10,0,0,0,0,9,2,3,11,3,0
2015/16,2016-03-05,3,Chelsea,Stoke,Draw,HomeWin,1,1,20,7,8,9,1,0,1,0,16,5,4,10,2,0
2015/16,2016-03-05,35,Everton,"West 
Ham",AwayWin,HomeWin,2,1,15,8,9,12,2,1,3,0,17,5,6,13,3,0
2015/16,2016-03-05,15,Man City,"Aston 
Villa",HomeWin,Draw,4,0,22,9,9,10,0,0,0,0,2,1,1,10,1,0
2015/16,2016-03-05,21,Newcastle,Bournemouth,AwayWin,AwayWin,1,0,14,3,5,13,1,0,3,1,16,5,4,8,3,0
2015/16,2016-03-05,31,Southampton,Sunderland,Draw,Draw,1,0,16,5,12,9,2,1,1,0,11,3,2,9,1,0
2015/16,2016-03-05,25,Swansea,Norwich,HomeWin,Draw,1,0,10,3,5,14,2,0,0,0,8,3,0,15,5,0
2015/16,2016-03-05,4,Tottenham,Arsenal,Draw,AwayWin,2,0,26,11,9,9,2,0,2,1,10,4,2,10,2,1
2015/16,2016-03-05,27,Watford,Leicester,AwayWin,Draw,0,0,11,4,3,10,2,0,1,0,14,7,8,11,2,0
2015/16,2016-03-06,32,"Crystal 
Palace",Liverpool,AwayWin,Draw,1,0,14,4,6,12,1,0,2,0,19,5,6,16,2,1
2015/16,2016-03-06,23,West Brom,"Man 
United",HomeWin,Draw,1,0,9,2,4,8,1,0,0,0,7,1,5,7,0,1
2015/16,2016-03-12,24,Bournemouth,Swansea,HomeWin,Draw,3,1,12,4,5,12,1,0,2,1,12,4,3,11,0,0
2015/16,2016-03-12,27,Norwich,"Man 
City",Draw,Draw,0,0,5,0,3,15,3,0,0,0,15,3,8,10,1,0
2015/16,2016-03-12,15,Stoke,Southampton,AwayWin,AwayWin,1,0,13,2,1,13,1,0,2,2,11,4,4,12,2,1
2015/16,2016-03-13,35,"Aston 
Villa",Tottenham,AwayWin,AwayWin,0,0,11,2,5,6,0,0,2,1,19,8,8,6,0,0
2015/16,2016-03-14,25,Leicester,Newcastle,HomeWin,HomeWin,1,1,10,1,8,4,0,0,0,0,13,2,4,9,0,0
2015/16,2016-03-19,18,Chelsea,"West 
Ham",Draw,Draw,2,1,22,5,10,13,3,0,2,1,13,6,9,14,5,0
2015/16,2016-03-19,8,"Crystal 
Palace",Leicester,AwayWin,AwayWin,0,0,12,4,10,9,1,0,1,1,8,3,7,13,1,0
2015/16,2016-03-19,3,Everton,Arsenal,AwayWin,AwayWin,0,0,8,2,7,7,0,0,2,2,11,3,5,10,0,0
2015/16,2016-03-19,23,Swansea,"Aston 
Villa",HomeWin,Draw,1,0,10,1,4,9,3,0,0,0,12,2,6,10,2,0
2015/16,2016-03-19,25,Watford,Stoke,AwayWin,AwayWin,1,0,9,4,9,10,3,0,2,1,9,6,2,14,1,0
2015/16,2016-03-19,35,"West 
Brom",Norwich,AwayWin,Draw,0,0,10,0,4,8,1,0,1,0,7,1,3,13,2,0
2015/16,2016-03-20,4,Man City,"Man 
United",AwayWin,AwayWin,0,0,26,2,11,9,1,0,1,1,5,3,5,12,1,0
2015/16,2016-03-20,6,Newcastle,Sunderland,Draw,AwayWin,1,0,17,8,2,14,4,0,1,1,14,4,5,7,1,0
2015/16,2016-03-20,24,Southampton,Liverpool,HomeWin,AwayWin,3,0,16,5,3,10,1,0,2,2,18,9,5,13,3,0
2015/16,2016-03-20,31,Tottenham,Bournemouth,HomeWin,HomeWin,3,2,17,8,4,11,0,0,0,0,2,0,5,6,1,0
2015/16,2016-04-02,35,Arsenal,Watford,HomeWin,HomeWin,4,2,19,12,8,7,1,0,0,0,6,2,3,10,1,0
2015/16,2016-04-02,31,"Aston 
Villa",Chelsea,AwayWin,AwayWin,0,0,15,4,7,12,4,1,4,2,11,8,2,8,1,0
2015/16,2016-04-02,18,Bournemouth,"Man 
City",AwayWin,AwayWin,0,0,11,2,4,9,0,0,4,3,15,7,4,8,1,0
2015/16,2016-04-02,27,Liverpool,Tottenham,Draw,Draw,1,0,15,7,12,11,2,0,1,0,18,5,9,11,0,0
2015/16,2016-04-02,23,Norwich,Newcastle,HomeWin,HomeWin,3,1,13,6,6,6,0,0,2,0,13,5,5,11,0,0
2015/16,2016-04-02,6,Stoke,Swansea,Draw,HomeWin,2,1,12,5,5,6,0,0,2,0,12,3,5,16,1,0
2015/16,2016-04-02,24,Sunderland,"West 
Brom",Draw,Draw,0,0,22,7,9,11,1,0,0,0,3,0,3,13,1,0
2015/16,2016-04-02,3,West Ham,"Crystal 
Palace",Draw,HomeWin,2,2,18,6,4,12,2,1,2,1,12,5,5,19,2,0
2015/16,2016-04-03,4,Leicester,Southampton,HomeWin,HomeWin,1,1,11,4,7,12,2,0,0,0,10,2,8,13,2,0
2015/16,2016-04-03,32,"Man 
United",Everton,HomeWin,Draw,1,0,10,2,5,15,2,0,0,0,7,1,5,6,0,0
2015/16,2016-04-09,6,"Aston 
Villa",Bournemouth,AwayWin,AwayWin,1,0,6,1,3,13,2,0,2,1,12,3,8,11,2,0
2015/16,2016-04-09,4,"Crystal 
Palace",Norwich,HomeWin,Draw,1,0,13,6,10,13,2,0,0,0,13,4,4,10,1,0
2015/16,2016-04-09,8,Man City,"West 
Brom",HomeWin,Draw,2,1,13,4,8,10,0,0,1,1,13,2,8,7,1,0
2015/16,2016-04-09,18,Southampton,Newcastle,HomeWin,HomeWin,3,2,20,6,11,8,0,0,1,0,5,3,2,7,0,0
2015/16,2016-04-09,32,Swansea,Chelsea,HomeWin,HomeWin,1,1,12,6,1,15,5,0,0,0,8,2,9,13,4,0
2015/16,2016-04-09,11,Watford,Everton,Draw,Draw,1,1,13,5,7,13,2,0,1,1,12,7,6,10,1,0
2015/16,2016-04-09,25,"West 
Ham",Arsenal,Draw,Draw,3,2,19,7,7,11,2,0,3,2,11,6,4,8,0,0
2015/16,2016-04-10,3,Liverpool,Stoke,HomeWin,HomeWin,4,2,14,6,6,14,0,0,1,1,10,3,3,14,2,0
2015/16,2016-04-10,35,Sunderland,Leicester,AwayWin,Draw,0,0,15,1,1,9,1,0,2,0,17,7,7,9,1,0
2015/16,2016-04-10,23,Tottenham,"Man 
United",HomeWin,Draw,3,0,16,8,2,10,3,0,0,0,5,1,7,10,3,0
2015/16,2016-04-13,8,"Crystal 
Palace",Everton,Draw,Draw,0,0,18,6,10,7,0,0,0,0,9,5,7,9,1,1
2015/16,2016-04-16,23,Chelsea,"Man 
City",AwayWin,AwayWin,0,0,11,4,11,12,2,1,3,1,11,8,3,15,3,0
2015/16,2016-04-16,25,Everton,Southampton,Draw,Draw,1,0,7,2,3,8,1,0,1,0,18,4,10,14,1,0
2015/16,2016-04-16,11,Man United,"Aston 
Villa",HomeWin,HomeWin,1,1,13,4,14,9,0,0,0,0,7,1,3,10,1,0
2015/16,2016-04-16,15,Newcastle,Swansea,HomeWin,HomeWin,3,1,12,7,3,13,2,0,0,0,11,1,7,9,1,0
2015/16,2016-04-16,32,Norwich,Sunderland,AwayWin,AwayWin,0,0,19,6,14,7,2,0,3,1,8,3,0,11,2,0
2015/16,2016-04-16,4,"West 
Brom",Watford,AwayWin,AwayWin,0,0,16,4,9,11,0,0,1,1,11,4,3,17,3,0
2015/16,2016-04-17,24,Arsenal,"Crystal 
Palace",Draw,HomeWin,1,1,21,6,10,7,0,0,1,0,7,2,5,13,2,0
2015/16,2016-04-17,8,Bournemouth,Liverpool,AwayWin,AwayWin,1,0,18,5,5,9,0,0,2,2,19,6,4,9,0,0
2015/16,2016-04-17,27,Leicester,"West 
Ham",Draw,HomeWin,2,1,6,2,0,14,1,1,2,0,19,4,5,14,3,0
2015/16,2016-04-18,31,Stoke,Tottenham,AwayWin,AwayWin,0,0,12,2,5,12,2,0,4,1,23,6,3,12,0,0
2015/16,2016-04-19,11,Newcastle,"Man 
City",Draw,Draw,1,1,5,3,5,13,3,0,1,1,9,5,3,8,2,0
2015/16,2016-04-20,18,Liverpool,Everton,HomeWin,HomeWin,4,2,37,13,9,8,1,0,0,0,3,0,1,11,1,1
2015/16,2016-04-20,15,Man United,"Crystal 
Palace",HomeWin,HomeWin,2,1,16,10,10,13,1,0,0,0,5,0,2,7,2,0
2015/16,2016-04-20,23,"West 
Ham",Watford,HomeWin,HomeWin,3,2,18,7,4,11,0,0,1,0,7,4,2,17,2,1
2015/16,2016-04-21,27,Arsenal,"West 
Brom",HomeWin,HomeWin,2,2,16,7,2,14,0,0,0,0,8,1,6,14,1,0
2015/16,2016-04-23,31,"Aston 
Villa",Southampton,AwayWin,AwayWin,2,1,16,7,6,8,2,0,4,2,17,7,11,9,0,0
2015/16,2016-04-23,24,Bournemouth,Chelsea,AwayWin,AwayWin,1,1,13,4,10,11,1,0,4,2,16,4,7,4,0,0
2015/16,2016-04-23,32,Liverpool,Newcastle,Draw,HomeWin,2,2,13,4,5,8,1,0,2,0,6,3,4,17,1,0
2015/16,2016-04-23,18,"Man 
City",Stoke,HomeWin,HomeWin,4,2,11,6,9,8,0,0,0,0,14,2,4,8,0,0
2015/16,2016-04-24,3,Leicester,Swansea,HomeWin,HomeWin,4,2,18,9,4,15,1,0,0,0,9,1,6,10,2,0
2015/16,2016-04-24,23,Sunderland,Arsenal,Draw,Draw,0,0,12,3,7,10,2,0,0,0,20,7,7,8,4,0
2015/16,2016-04-25,8,Tottenham,"West 
Brom",Draw,HomeWin,1,1,19,2,9,8,0,0,1,0,16,3,7,13,1,0
2015/16,2016-04-30,8,Arsenal,Norwich,HomeWin,Draw,1,0,14,3,7,8,1,0,0,0,12,3,3,7,0,0
2015/16,2016-04-30,31,Everton,Bournemouth,HomeWin,Draw,2,1,12,5,3,4,1,0,1,1,16,2,5,8,0,0
2015/16,2016-04-30,23,Newcastle,"Crystal 
Palace",HomeWin,Draw,1,0,10,4,4,11,2,0,0,0,9,3,8,12,0,0
2015/16,2016-04-30,25,Stoke,Sunderland,Draw,Draw,1,0,11,3,2,13,2,0,1,0,14,5,8,13,2,0
2015/16,2016-04-30,35,Watford,"Aston 
Villa",HomeWin,Draw,3,1,18,6,8,14,2,0,2,1,7,2,4,10,3,1
2015/16,2016-04-30,15,West Brom,"West 
Ham",AwayWin,AwayWin,0,0,15,5,8,14,0,0,3,2,8,4,6,7,0,0
2015/16,2016-05-01,4,"Man 
United",Leicester,Draw,Draw,1,1,21,6,6,16,3,0,1,1,14,3,5,10,0,1
2015/16,2016-05-01,32,Southampton,"Man 
City",HomeWin,HomeWin,4,2,14,7,8,12,2,0,2,1,6,5,2,9,1,0
2015/16,2016-05-01,24,Swansea,Liverpool,HomeWin,HomeWin,3,2,18,9,4,12,2,0,1,0,11,3,7,13,2,1
2015/16,2016-05-02,3,Chelsea,Tottenham,Draw,AwayWin,2,0,13,5,7,9,3,0,2,2,16,5,8,20,9,0
2015/16,2016-05-07,18,"Aston 
Villa",Newcastle,Draw,Draw,0,0,2,0,0,8,1,0,0,0,9,3,5,13,1,0
2015/16,2016-05-07,3,Bournemouth,"West 
Brom",Draw,AwayWin,1,0,12,4,5,5,2,0,1,1,12,4,3,8,1,0
2015/16,2016-05-07,11,"Crystal 
Palace",Stoke,HomeWin,AwayWin,2,0,17,4,4,8,2,0,1,1,12,3,3,18,3,0
2015/16,2016-05-07,32,Leicester,Everton,HomeWin,HomeWin,3,2,32,8,12,4,0,0,1,0,9,5,4,12,3,0
2015/16,2016-05-07,25,Norwich,"Man 
United",AwayWin,Draw,0,0,8,2,1,11,1,0,1,0,15,2,6,10,0,0
2015/16,2016-05-07,8,Sunderland,Chelsea,HomeWin,AwayWin,3,1,15,4,3,11,4,0,2,2,9,8,3,9,1,1
2015/16,2016-05-07,4,"West 
Ham",Swansea,AwayWin,AwayWin,1,0,25,7,13,11,3,0,4,2,13,6,3,8,0,0
2015/16,2016-05-08,15,Liverpool,Watford,HomeWin,HomeWin,2,1,19,5,8,10,1,0,0,0,14,3,8,15,2,0
2015/16,2016-05-08,35,"Man 
City",Arsenal,Draw,Draw,2,1,14,3,7,16,2,0,2,1,5,2,2,10,1,0
2015/16,2016-05-08,27,Tottenham,Southampton,AwayWin,Draw,1,1,20,6,10,8,0,0,2,1,10,2,2,16,3,0
2015/16,2016-05-10,23,West Ham,"Man 
United",HomeWin,HomeWin,3,1,20,6,6,6,1,0,2,0,3,2,2,18,3,0
2015/16,2016-05-11,4,Liverpool,Chelsea,Draw,AwayWin,1,0,28,9,7,11,3,0,1,1,13,7,3,12,1,0
2015/16,2016-05-11,24,Norwich,Watford,HomeWin,HomeWin,4,3,18,6,5,8,2,0,2,1,12,7,1,12,3,0
2015/16,2016-05-11,35,Sunderland,Everton,HomeWin,HomeWin,3,2,14,8,5,15,1,0,0,0,17,6,5,7,0,0
2015/16,2016-05-15,3,Arsenal,"Aston 
Villa",HomeWin,HomeWin,4,1,16,7,5,12,0,0,0,0,5,2,4,6,1,0
2015/16,2016-05-15,25,Chelsea,Leicester,Draw,Draw,1,0,17,4,7,4,0,0,1,0,18,5,6,12,0,0
2015/16,2016-05-15,15,Everton,Norwich,HomeWin,HomeWin,3,2,15,8,4,7,0,0,0,0,10,2,11,11,0,0
2015/16,2016-05-15,35,Newcastle,Tottenham,HomeWin,HomeWin,5,2,19,10,3,7,1,1,1,0,17,5,8,6,2,0
2015/16,2016-05-15,4,Southampton,"Crystal 
Palace",HomeWin,HomeWin,4,1,18,5,2,7,1,0,1,0,16,4,5,14,2,0
2015/16,2016-05-15,8,Stoke,"West 
Ham",HomeWin,AwayWin,2,0,7,4,4,8,3,0,1,1,20,7,10,12,1,0
2015/16,2016-05-15,23,Swansea,"Man 
City",Draw,Draw,1,1,4,1,4,4,1,0,1,1,18,5,4,19,3,0
2015/16,2016-05-15,11,Watford,Sunderland,Draw,AwayWin,2,0,21,6,7,11,1,0,2,1,6,4,4,10,0,0
2015/16,2016-05-15,18,"West 
Brom",Liverpool,Draw,Draw,1,1,13,1,7,11,3,0,1,1,7,3,5,14,1,0
2015/16,2016-05-17,27,"Man 
United",Bournemouth,HomeWin,HomeWin,3,1,12,5,7,9,1,0,1,0,7,0,1,8,0,0
2016/17,2016-08-13,27,Burnley,Swansea,AwayWin,Draw,0,0,10,3,7,10,3,0,1,0,17,9,4,14,2,0
2016/17,2016-08-13,25,Crystal Palace,"West 
Brom",AwayWin,Draw,0,0,14,4,3,12,2,0,1,0,13,3,6,15,2,0
2016/17,2016-08-13,6,Everton,Tottenham,Draw,HomeWin,1,1,12,6,5,10,0,0,1,0,13,4,6,14,0,0
2016/17,2016-08-13,23,Hull,Leicester,HomeWin,HomeWin,2,1,14,5,5,8,2,0,1,0,18,5,3,17,2,0
2016/17,2016-08-13,18,"Man 
City",Sunderland,HomeWin,HomeWin,2,1,16,4,9,11,1,0,1,0,7,3,6,14,2,0
2016/17,2016-08-13,11,Middlesbrough,Stoke,Draw,HomeWin,1,1,12,2,9,18,3,0,1,0,12,1,6,14,5,0
2016/17,2016-08-13,24,Southampton,Watford,Draw,AwayWin,1,0,24,6,6,8,1,0,1,1,5,1,2,12,2,1
2016/17,2016-08-14,4,Arsenal,Liverpool,AwayWin,Draw,3,1,9,5,5,13,3,0,4,1,16,7,4,17,3,0
2016/17,2016-08-14,32,Bournemouth,"Man 
United",AwayWin,AwayWin,1,0,9,3,4,7,0,0,3,1,11,7,2,10,1,0
2016/17,2016-08-15,35,Chelsea,"West 
Ham",HomeWin,Draw,2,0,16,6,7,16,5,0,1,0,7,3,1,16,2,0
2016/17,2016-08-19,35,"Man 
United",Southampton,HomeWin,HomeWin,2,1,12,5,4,11,0,0,0,0,13,1,0,8,0,0
2016/17,2016-08-20,15,Burnley,Liverpool,HomeWin,HomeWin,2,2,3,2,1,14,0,0,0,0,26,5,12,5,1,0
2016/17,2016-08-20,3,Leicester,Arsenal,Draw,Draw,0,0,8,1,2,11,1,0,0,0,13,4,7,7,2,0
2016/17,2016-08-20,23,Stoke,"Man 
City",AwayWin,AwayWin,1,0,8,3,7,12,3,0,4,2,12,6,7,13,4,0
2016/17,2016-08-20,16,Swansea,Hull,AwayWin,Draw,0,0,13,3,8,7,0,0,2,0,12,4,3,10,0,0
2016/17,2016-08-20,4,Tottenham,"Crystal 
Palace",HomeWin,Draw,1,0,20,5,10,19,3,0,0,0,10,2,4,9,3,0
2016/17,2016-08-20,27,Watford,Chelsea,AwayWin,Draw,1,0,6,2,0,20,4,0,2,0,13,4,5,10,3,0
2016/17,2016-08-20,31,"West 
Brom",Everton,AwayWin,Draw,1,1,11,4,7,16,3,0,2,1,13,7,4,10,1,0
2016/17,2016-08-21,6,Sunderland,Middlesbrough,AwayWin,AwayWin,1,0,18,5,8,11,1,0,2,2,8,3,1,14,1,0
2016/17,2016-08-21,25,"West 
Ham",Bournemouth,HomeWin,Draw,1,0,15,2,1,15,3,0,0,0,8,5,6,15,1,1
2016/17,2016-08-27,3,Chelsea,Burnley,HomeWin,HomeWin,3,2,22,10,9,6,2,0,0,0,6,0,5,9,2,0
2016/17,2016-08-27,23,"Crystal 
Palace",Bournemouth,Draw,AwayWin,1,0,24,5,10,15,2,0,1,1,10,3,4,10,1,0
2016/17,2016-08-27,4,Everton,Stoke,HomeWin,Draw,1,0,21,9,9,14,2,0,0,0,8,1,2,11,1,0
2016/17,2016-08-27,27,Hull,"Man 
United",AwayWin,Draw,0,0,8,2,1,9,2,0,1,0,29,9,6,6,3,0
2016/17,2016-08-27,24,Leicester,Swansea,HomeWin,HomeWin,2,1,13,6,4,14,2,0,1,0,9,3,6,10,2,0
2016/17,2016-08-27,15,Southampton,Sunderland,Draw,Draw,1,0,16,7,5,15,2,0,1,0,5,2,5,8,2,0
2016/17,2016-08-27,18,Tottenham,Liverpool,Draw,AwayWin,1,0,11,4,5,11,3,0,1,1,13,3,5,17,5,0
2016/17,2016-08-27,11,Watford,Arsenal,AwayWin,AwayWin,1,0,14,6,3,18,6,0,3,3,10,7,2,15,1,0
2016/17,2016-08-28,32,Man City,"West 
Ham",HomeWin,HomeWin,3,2,22,5,5,5,1,0,1,0,9,2,4,10,3,0
2016/17,2016-08-28,35,"West 
Brom",Middlesbrough,Draw,Draw,0,0,13,2,5,12,1,0,0,0,7,2,4,11,3,0
2016/17,2016-09-10,18,Arsenal,Southampton,HomeWin,Draw,2,1,17,2,6,10,2,0,1,1,11,5,1,8,5,0
2016/17,2016-09-10,11,Bournemouth,"West 
Brom",HomeWin,Draw,1,0,12,5,10,9,1,0,0,0,12,2,5,11,3,0
2016/17,2016-09-10,21,Burnley,Hull,Draw,Draw,1,0,13,2,5,13,2,0,1,0,11,3,9,3,0,0
2016/17,2016-09-10,25,Liverpool,Leicester,HomeWin,HomeWin,4,2,17,11,1,4,1,0,1,1,12,3,7,8,2,0
2016/17,2016-09-10,3,Man United,"Man 
City",AwayWin,AwayWin,1,1,14,3,4,15,4,0,2,2,18,6,4,10,2,0
2016/17,2016-09-10,31,Middlesbrough,"Crystal 
Palace",AwayWin,Draw,1,1,12,4,6,5,1,0,2,1,12,4,6,9,2,0
2016/17,2016-09-10,35,Stoke,Tottenham,AwayWin,AwayWin,0,0,15,2,10,13,3,0,4,1,20,8,8,18,2,0
2016/17,2016-09-10,6,"West 
Ham",Watford,AwayWin,Draw,2,2,19,4,4,10,2,0,4,2,13,8,4,15,2,0
2016/17,2016-09-11,32,Swansea,Chelsea,Draw,AwayWin,2,0,6,2,1,17,3,0,2,1,28,7,11,8,4,0
2016/17,2016-09-12,8,Sunderland,Everton,AwayWin,Draw,0,0,11,2,5,11,1,0,3,0,20,9,4,8,1,0
2016/17,2016-09-16,6,Chelsea,Liverpool,AwayWin,AwayWin,1,0,12,4,6,6,1,0,2,2,13,5,4,13,1,0
2016/17,2016-09-17,15,Everton,Middlesbrough,HomeWin,HomeWin,3,3,11,6,6,5,2,0,1,1,7,0,3,15,1,0
2016/17,2016-09-17,24,Hull,Arsenal,AwayWin,AwayWin,1,0,6,2,2,9,0,1,4,1,24,9,4,12,2,0
2016/17,2016-09-17,35,Leicester,Burnley,HomeWin,HomeWin,3,1,14,6,7,10,0,0,0,0,7,2,1,9,1,0
2016/17,2016-09-17,27,"Man 
City",Bournemouth,HomeWin,HomeWin,4,2,20,12,5,8,1,1,0,0,6,2,5,11,1,0
2016/17,2016-09-17,3,West Brom,"West 
Ham",HomeWin,HomeWin,4,3,8,6,2,14,2,0,2,0,23,5,6,6,1,0
2016/17,2016-09-18,25,"Crystal 
Palace",Stoke,HomeWin,HomeWin,4,2,14,8,10,15,2,0,1,0,11,4,5,9,1,0
2016/17,2016-09-18,8,Southampton,Swansea,HomeWin,Draw,1,0,19,6,7,14,1,0,0,0,9,3,1,9,1,0
2016/17,2016-09-18,23,Tottenham,Sunderland,HomeWin,Draw,1,0,31,9,14,7,1,0,0,0,6,2,1,16,5,1
2016/17,2016-09-18,4,Watford,"Man 
United",HomeWin,HomeWin,3,1,10,5,5,14,3,0,1,0,15,2,7,19,4,0
2016/17,2016-09-24,4,Arsenal,Chelsea,HomeWin,HomeWin,3,3,14,5,9,9,0,0,0,0,9,2,1,11,2,0
2016/17,2016-09-24,18,Bournemouth,Everton,HomeWin,HomeWin,1,1,12,1,5,10,2,0,0,0,13,2,3,14,2,0
2016/17,2016-09-24,32,Liverpool,Hull,HomeWin,HomeWin,5,3,32,12,13,8,1,0,1,0,2,1,2,8,2,1
2016/17,2016-09-24,23,"Man 
United",Leicester,HomeWin,HomeWin,4,4,16,7,8,9,0,0,1,0,10,3,6,12,2,0
2016/17,2016-09-24,28,Middlesbrough,Tottenham,AwayWin,AwayWin,1,0,6,2,2,14,2,0,2,2,19,5,10,9,1,0
2016/17,2016-09-24,6,Stoke,"West 
Brom",Draw,Draw,1,0,12,2,6,9,3,0,1,0,9,3,6,13,4,0
2016/17,2016-09-24,35,Sunderland,"Crystal 
Palace",AwayWin,HomeWin,2,1,11,4,3,15,0,0,3,0,20,4,5,12,2,0
2016/17,2016-09-24,31,Swansea,"Man 
City",AwayWin,Draw,1,1,13,5,2,15,2,0,3,1,18,4,7,9,4,0
2016/17,2016-09-25,27,"West 
Ham",Southampton,AwayWin,AwayWin,0,0,13,1,6,9,5,0,3,1,18,9,2,14,2,0
2016/17,2016-09-26,8,Burnley,Watford,HomeWin,HomeWin,2,1,13,4,7,11,1,0,0,0,12,3,6,15,3,0
2016/17,2016-09-30,27,Everton,"Crystal 
Palace",Draw,HomeWin,1,1,13,3,10,16,5,0,1,0,10,2,9,11,4,0
2016/17,2016-10-01,35,Hull,Chelsea,AwayWin,Draw,0,0,8,3,5,13,2,0,2,0,22,9,7,15,2,0
2016/17,2016-10-01,16,Sunderland,"West 
Brom",Draw,AwayWin,1,0,7,2,6,7,1,0,1,1,17,7,5,13,3,0
2016/17,2016-10-01,4,Swansea,Liverpool,AwayWin,HomeWin,1,1,8,3,3,11,2,0,2,0,18,6,10,9,2,0
2016/17,2016-10-01,23,Watford,Bournemouth,Draw,AwayWin,2,0,17,7,4,17,3,0,2,1,11,2,5,12,4,0
2016/17,2016-10-01,31,"West 
Ham",Middlesbrough,Draw,Draw,1,0,19,2,4,13,2,0,1,0,9,3,5,12,3,0
2016/17,2016-10-02,25,Burnley,Arsenal,AwayWin,Draw,0,0,10,1,2,2,0,0,1,0,18,3,6,3,0,0
2016/17,2016-10-02,6,Leicester,Southampton,Draw,Draw,0,0,9,1,3,9,1,0,0,0,11,5,6,9,0,0
2016/17,2016-10-02,18,"Man 
United",Stoke,Draw,Draw,1,0,24,9,13,14,3,0,1,0,7,6,2,9,0,0
2016/17,2016-10-02,32,Tottenham,"Man 
City",HomeWin,HomeWin,2,2,13,7,4,20,2,0,0,0,12,6,3,10,2,0
2016/17,2016-10-15,27,Arsenal,Swansea,HomeWin,HomeWin,3,2,16,6,5,7,0,1,2,1,13,6,6,10,1,0
2016/17,2016-10-15,15,Bournemouth,Hull,HomeWin,HomeWin,6,3,22,10,5,8,0,0,1,1,11,4,4,14,3,0
2016/17,2016-10-15,32,Chelsea,Leicester,HomeWin,HomeWin,3,2,16,6,8,6,1,0,0,0,5,0,5,12,1,0
2016/17,2016-10-15,6,Crystal Palace,"West 
Ham",AwayWin,AwayWin,0,0,12,3,7,12,1,0,1,1,12,4,6,13,3,1
2016/17,2016-10-15,4,"Man 
City",Everton,Draw,Draw,1,0,19,8,13,7,0,0,1,0,3,2,1,9,2,0
2016/17,2016-10-15,8,Stoke,Sunderland,HomeWin,HomeWin,2,2,18,6,6,10,1,0,0,0,11,1,4,13,1,0
2016/17,2016-10-15,11,"West 
Brom",Tottenham,Draw,Draw,1,0,8,4,5,14,2,0,1,0,20,8,8,10,2,0
